date,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,OT
2010/3/9 0:00,0.13,244.84,1.6,0,1,1,0.378
2010/3/9 1:00,0.128,244.6,1.6,0,0,1,0.376
2010/3/9 2:00,0.134,245.85,1.6,0,0,0,0.378
2010/3/9 3:00,0.192,246.5,2,0,1,0,0.422
2010/3/9 4:00,0.146,248.44,1.6,0,0,1,0.386
2010/3/9 5:00,0.138,247.72,1.6,0,0,0,0.368
2010/3/9 6:00,0,246.04,1,0,0,1,0.274
2010/3/9 7:00,0.146,245.38,9,0,0,19,2.198
2010/3/9 8:00,0.202,238.11,16.8,38,1,18,3.998
2010/3/9 9:00,0.068,240.46,5.8,0,0,18,1.398
2010/3/9 10:00,0.092,238.82,6.2,0,0,18,1.502
2010/3/9 11:00,0.08,237.78,12.8,0,0,18,2.896
2010/3/9 12:00,0.058,241.27,7,0,0,19,1.704
2010/3/9 13:00,0.084,241.55,9.2,0,1,19,2.222
2010/3/9 14:00,0.154,243.91,6.6,0,2,18,1.64
2010/3/9 15:00,0.084,245.4,2.2,0,0,1,0.56
2010/3/9 16:00,0.048,247.53,1.6,0,0,1,0.388
2010/3/9 17:00,0.066,240.94,1.6,0,0,0,0.37
2010/3/9 18:00,0,240.86,3,0,0,1,0.728
2010/3/9 19:00,0.274,236.7,6,0,2,1,1.41
2010/3/9 20:00,0.22,241.74,10.6,0,0,19,2.556
2010/3/9 21:00,0,239.15,12.2,0,0,19,2.954
2010/3/9 22:00,0.152,239.76,8.2,0,0,1,1.968
2010/3/9 23:00,0.144,244.35,3.4,0,0,0,0.816
2010/3/10 0:00,0.176,243.68,6.2,0,2,18,1.52
2010/3/10 1:00,0,241.68,1.4,0,0,0,0.33
2010/3/10 2:00,0,246.25,1.2,0,0,1,0.3
2010/3/10 3:00,0.092,246.97,1.4,0,0,1,0.344
2010/3/10 4:00,0,247.01,1,0,0,0,0.27
2010/3/10 5:00,0,249.06,1,0,0,1,0.274
2010/3/10 6:00,0.216,245.86,1.8,0,1,1,0.418
2010/3/10 7:00,0,241.02,9.2,0,0,19,2.216
2010/3/10 8:00,0,239.24,5.6,1,0,18,1.376
2010/3/10 9:00,0.072,241.11,6,1,0,18,1.47
2010/3/10 10:00,0,241.56,5.4,0,0,18,1.33
2010/3/10 11:00,0.094,245.12,5.8,0,2,19,1.448
2010/3/10 12:00,0,245.41,5.6,0,0,19,1.374
2010/3/10 13:00,0.174,244.62,6.8,0,0,19,1.67
2010/3/10 14:00,0.096,243.98,6.2,0,0,19,1.532
2010/3/10 15:00,0.096,243.24,7.4,0,0,19,1.806
2010/3/10 16:00,0.082,246.98,7.4,0,0,19,1.828
2010/3/10 17:00,0.194,244.45,7.6,0,1,19,1.86
2010/3/10 18:00,0.068,239.3,7,0,0,18,1.708
2010/3/10 19:00,0.05,242.79,3.2,0,0,0,0.728
2010/3/10 20:00,0.05,241.9,4,0,0,1,0.964
2010/3/10 21:00,0.066,239.91,5.2,0,0,1,1.27
2010/3/10 22:00,0.218,238.25,6,0,2,1,1.434
2010/3/10 23:00,0.134,243.59,3.4,0,0,0,0.848
2010/3/11 0:00,0.13,246.79,1.6,0,0,1,0.366
2010/3/11 1:00,0.202,241.44,6.2,0,0,18,1.498
2010/3/11 2:00,0,245.35,1.2,0,0,1,0.294
2010/3/11 3:00,0.102,242.98,1.4,0,1,1,0.344
2010/3/11 4:00,0,247.05,1,0,0,1,0.27
2010/3/11 5:00,0.104,248.33,1.4,0,0,1,0.348
2010/3/11 6:00,0,244.06,1,0,0,1,0.27
2010/3/11 7:00,0,240.86,7,0,0,18,1.7
2010/3/11 8:00,0,240.08,9.2,0,0,18,2.216
2010/3/11 9:00,0.094,243.2,5.8,0,1,19,1.422
2010/3/11 10:00,0.072,242.45,6,0,0,19,1.45
2010/3/11 11:00,0,242.31,5.6,0,0,19,1.38
2010/3/11 12:00,0.092,241.06,5.8,0,0,18,1.412
2010/3/11 13:00,0.118,242.44,5.8,0,0,19,1.424
2010/3/11 14:00,0.346,242.1,6.6,0,2,19,1.566
2010/3/11 15:00,0.128,245.26,5.8,0,0,19,1.448
2010/3/11 16:00,0.138,245.01,1.4,0,0,1,0.34
2010/3/11 17:00,0,242.28,1,0,0,1,0.238
2010/3/11 18:00,0.108,245.22,1.4,0,0,1,0.324
2010/3/11 19:00,0.232,238.44,9,0,0,18,2.146
2010/3/11 20:00,0.08,240.61,10.4,0,1,19,2.526
2010/3/11 21:00,0.274,238.91,13.8,10,0,18,3.188
2010/3/11 22:00,0.196,240.52,12,0,0,18,2.89
2010/3/11 23:00,0.106,245.84,6.2,0,0,1,1.518
2010/3/12 0:00,0,242.76,6,0,0,18,1.482
2010/3/12 1:00,0.168,243.81,1.8,0,1,1,0.386
2010/3/12 2:00,0,244.37,1,0,0,1,0.246
2010/3/12 3:00,0,243.26,1,0,0,0,0.246
2010/3/12 4:00,0.248,244.82,2,0,0,1,0.422
2010/3/12 5:00,0.138,244.49,1.4,0,0,0,0.348
2010/3/12 6:00,0.134,246.69,1.4,0,1,1,0.34
2010/3/12 7:00,0,244.72,1,0,0,1,0.252
2010/3/12 8:00,0.084,240.27,7.8,0,0,18,1.906
2010/3/12 9:00,0.054,242.53,5.8,1,0,19,1.436
2010/3/12 10:00,0.108,239.84,5.8,0,0,19,1.392
2010/3/12 11:00,0.11,240.31,5.8,0,0,19,1.404
2010/3/12 12:00,0.206,241.84,6,0,1,19,1.456
2010/3/12 13:00,0,245.91,5.4,0,0,19,1.364
2010/3/12 14:00,0,247.37,5.6,0,0,20,1.386
2010/3/12 15:00,0,248.65,5.6,0,0,19,1.392
2010/3/12 16:00,0.12,243.26,5.8,0,0,19,1.428
2010/3/12 17:00,0.26,244.67,3,0,1,0,0.708
2010/3/12 18:00,0,244.31,2.4,0,0,1,0.608
2010/3/12 19:00,0.062,238.71,10.4,0,0,18,2.504
2010/3/12 20:00,0,243.07,7,0,0,19,1.704
2010/3/12 21:00,0,240.68,2.6,0,0,1,0.658
2010/3/12 22:00,0.07,238.74,3,0,2,1,0.728
2010/3/12 23:00,0.054,243.34,1.4,0,0,1,0.354
2010/3/13 0:00,0,245.85,1,0,0,1,0.262
2010/3/13 1:00,0.142,245.48,1.4,0,0,1,0.35
2010/3/13 2:00,0.242,243.64,1.8,0,0,1,0.414
2010/3/13 3:00,0.262,243.63,2,0,2,1,0.43
2010/3/13 4:00,0.254,242.73,2,0,1,1,0.42
2010/3/13 5:00,0,245.12,1.4,0,0,0,0.296
2010/3/13 6:00,0,242.64,1,0,0,0,0.252
2010/3/13 7:00,0.168,241.75,8.2,0,0,27,1.962
2010/3/13 8:00,0,241.4,6.6,0,0,18,1.594
2010/3/13 9:00,0.324,239.51,7.2,0,1,19,1.682
2010/3/13 10:00,0.19,236.69,7.2,0,0,17,1.706
2010/3/13 11:00,0.276,241.02,16.4,38,0,18,3.97
2010/3/13 12:00,0.32,241.61,7,1,0,19,1.672
2010/3/13 13:00,0.166,244.54,6.6,0,0,19,1.616
2010/3/13 14:00,0.376,244.27,7,1,1,19,1.71
2010/3/13 15:00,0.15,246.15,6.6,1,0,19,1.616
2010/3/13 16:00,0.126,242.7,6,0,0,18,1.486
2010/3/13 17:00,0.252,244.21,2.2,0,0,1,0.474
2010/3/13 18:00,0.3,239.46,19.2,0,31,11,4.598
2010/3/13 19:00,0.078,237.08,17.2,0,1,18,4.038
2010/3/13 20:00,0.218,239.25,16.4,0,22,18,3.896
2010/3/13 21:00,0.118,244.28,6,0,0,19,1.474
2010/3/13 22:00,0.102,239.47,6,0,0,18,1.434
2010/3/13 23:00,0.34,242.29,6.6,0,2,18,1.6
2010/3/14 0:00,0.238,242.74,6.2,0,1,19,1.522
2010/3/14 1:00,0.126,243.43,6,0,0,19,1.454
2010/3/14 2:00,0.234,241.68,2,0,0,1,0.432
2010/3/14 3:00,0.142,244.54,1.6,0,1,0,0.368
2010/3/14 4:00,0.262,244.32,2,0,1,1,0.428
2010/3/14 5:00,0.236,245.85,1.8,0,1,1,0.398
2010/3/14 6:00,0,244.63,1,0,0,1,0.252
2010/3/14 7:00,0.134,243.82,1.4,0,0,1,0.354
2010/3/14 8:00,0,246.78,1,0,0,0,0.26
2010/3/14 9:00,0.286,240.51,2.2,0,1,1,0.454
2010/3/14 10:00,0.092,238.71,6,0,2,18,1.43
2010/3/14 11:00,0.602,238.35,9.4,0,0,1,2.084
2010/3/14 12:00,0.088,240.41,2,0,0,1,0.482
2010/3/14 13:00,0.298,239.67,9.6,15,0,6,1.956
2010/3/14 14:00,0.122,245.18,2,1,2,0,0.484
2010/3/14 15:00,0.362,243.11,2.8,2,1,1,0.618
2010/3/14 16:00,0.17,241.6,1.8,0,0,1,0.43
2010/3/14 17:00,0.136,242.08,2.6,0,0,1,0.596
2010/3/14 18:00,0.114,239.5,4.8,0,0,1,1.172
2010/3/14 19:00,0.262,239.26,5.4,0,1,0,1.286
2010/3/14 20:00,0.448,238.6,11.8,0,1,9,2.792
2010/3/14 21:00,0.136,240.2,7.4,0,0,1,1.788
2010/3/14 22:00,0,240.9,10.8,1,0,18,2.63
2010/3/14 23:00,0.12,241.75,13.4,39,0,0,3.248
2010/3/15 0:00,0.252,244.17,2.2,0,1,0,0.468
2010/3/15 1:00,0.24,241.96,2,0,1,1,0.428
2010/3/15 2:00,0,243.83,1.2,0,0,1,0.28
2010/3/15 3:00,0,242.06,5.6,0,0,19,1.362
2010/3/15 4:00,0.122,243.27,1.4,0,0,1,0.35
2010/3/15 5:00,0,246.29,1,0,0,1,0.256
2010/3/15 6:00,0.162,245.72,1.6,0,1,1,0.358
2010/3/15 7:00,0.1,240.78,6.2,0,0,19,1.51
2010/3/15 8:00,0,240.49,5.8,0,0,19,1.424
2010/3/15 9:00,0.074,243.18,5.8,0,0,18,1.43
2010/3/15 10:00,0.106,243.02,6,0,0,19,1.476
2010/3/15 11:00,0.076,238.37,6.2,0,1,18,1.494
2010/3/15 12:00,0.226,239.11,8,0,0,18,1.82
2010/3/15 13:00,0.064,239.24,5.8,0,0,18,1.396
2010/3/15 14:00,0.112,243.28,6,0,0,19,1.456
2010/3/15 15:00,0,244.82,5.6,0,0,19,1.374
2010/3/15 16:00,0.214,245.69,6.2,0,1,20,1.526
2010/3/15 17:00,0.132,245.79,1.6,0,0,0,0.366
2010/3/15 18:00,0.128,245.22,2,0,0,1,0.48
2010/3/15 19:00,0.086,242.05,1.8,0,0,1,0.424
2010/3/15 20:00,0.102,239,11.2,0,0,18,2.696
2010/3/15 21:00,0.116,236.49,10.2,0,1,18,2.422
2010/3/15 22:00,0,238.89,11.6,0,0,18,2.802
2010/3/15 23:00,0.162,241.55,4,0,0,1,0.964
2010/3/16 0:00,0.112,241.55,1.6,0,0,0,0.362
2010/3/16 1:00,0,241.74,1,0,0,1,0.24
2010/3/16 2:00,0.34,241.35,2.4,0,1,0,0.47
2010/3/16 3:00,0.12,243.42,1.4,0,0,0,0.344
2010/3/16 4:00,0,243.11,1,0,0,1,0.242
2010/3/16 5:00,0,244.07,1,0,0,1,0.244
2010/3/16 6:00,0.134,240.78,3.4,0,0,1,0.838
2010/3/16 7:00,0.19,244.16,6.2,0,1,19,1.49
2010/3/16 8:00,0,244.45,6.6,0,0,19,1.642
2010/3/16 9:00,0.114,242.66,5.8,0,0,18,1.42
2010/3/16 10:00,0,241.59,5.4,0,0,18,1.314
2010/3/16 11:00,0,243.06,6,0,0,18,1.478
2010/3/16 12:00,0.222,239.89,6,0,1,18,1.46
2010/3/16 13:00,0.114,243.73,1.6,0,0,1,0.37
2010/3/16 14:00,0.128,243,2.4,0,0,1,0.586
2010/3/16 15:00,0,241.91,2.2,0,0,1,0.528
2010/3/16 16:00,0.128,242.06,2.8,0,0,1,0.688
2010/3/16 17:00,0.216,241.37,3.2,0,1,1,0.736
2010/3/16 18:00,0.128,242.16,2.8,0,0,1,0.684
2010/3/16 19:00,0,236.24,4.2,0,0,0,1.024
2010/3/16 20:00,0.304,234.99,9.4,0,0,0,2.222
2010/3/16 21:00,0,236.88,6.8,0,0,0,1.646
2010/3/16 22:00,0.07,237.87,7,0,1,1,1.686
2010/3/16 23:00,0.122,242.02,6.2,0,0,19,1.492
2010/3/17 0:00,0,243.69,1.2,0,0,1,0.296
2010/3/17 1:00,0,243.41,1.2,0,0,1,0.288
2010/3/17 2:00,0,242.45,1,0,0,1,0.27
2010/3/17 3:00,0.28,242.21,2.2,0,1,1,0.448
2010/3/17 4:00,0,243.64,1,0,0,1,0.274
2010/3/17 5:00,0.138,241.81,1.6,0,0,1,0.364
2010/3/17 6:00,0.108,241.37,1.4,0,0,1,0.35
2010/3/17 7:00,0.15,240.65,8.2,0,0,19,1.96
2010/3/17 8:00,0.11,239.31,6,1,2,18,1.446
2010/3/17 9:00,0.128,240.44,6,1,0,18,1.464
2010/3/17 10:00,0.088,240.83,5.6,0,0,18,1.378
2010/3/17 11:00,0.112,244.27,7,0,0,19,1.708
2010/3/17 12:00,0,240.55,5.6,0,1,18,1.342
2010/3/17 13:00,0.842,239.77,22,0,30,18,5.18
2010/3/17 14:00,0.078,243.36,6.4,0,1,19,1.578
2010/3/17 15:00,0.074,241.82,15.4,0,40,19,3.75
2010/3/17 16:00,0.222,244.17,8,0,1,19,1.978
2010/3/17 17:00,0,244.33,2.6,0,0,1,0.638
2010/3/17 18:00,0.082,240.15,12.4,0,36,1,3.02
2010/3/17 19:00,0.228,238.99,10.2,0,27,1,2.33
2010/3/17 20:00,0.438,239.11,12.2,0,1,1,2.876
2010/3/17 21:00,0.08,235.81,6.4,0,1,1,1.5
2010/3/17 22:00,0.052,240.21,8.8,0,1,18,2.134
2010/3/17 23:00,0.232,242.59,2.4,0,0,0,0.556
2010/3/18 0:00,0,245.9,1,0,0,0,0.266
2010/3/18 1:00,0.256,242.92,2,0,1,0,0.424
2010/3/18 2:00,0,244.42,1,0,0,1,0.262
2010/3/18 3:00,0.246,245.73,2,0,0,0,0.416
2010/3/18 4:00,0,244.68,1,0,0,1,0.246
2010/3/18 5:00,0.122,242.05,1.4,0,0,1,0.336
2010/3/18 6:00,0.1,242.68,5.8,0,1,18,1.404
2010/3/18 7:00,0.262,239.73,8.8,0,0,18,2.126
2010/3/18 8:00,0,238.42,6.8,0,0,18,1.624
2010/3/18 9:00,0.108,240.87,5.8,0,0,18,1.4
2010/3/18 10:00,0,241.9,5.6,0,0,18,1.378
2010/3/18 11:00,0.318,239.04,6.8,0,1,18,1.586
2010/3/18 12:00,0,240.28,1,0,0,1,0.264
2010/3/18 13:00,0.094,242.58,2,0,0,1,0.454
2010/3/18 14:00,0,241.79,1.6,0,0,1,0.36
2010/3/18 15:00,0.236,243.73,2,0,0,0,0.436
2010/3/18 16:00,0.128,242.17,3.6,0,1,1,0.856
2010/3/18 17:00,0.242,242.28,3.8,0,1,1,0.906
2010/3/18 18:00,0,241.8,5.4,0,0,18,1.322
2010/3/18 19:00,0.2,239.76,7.6,0,0,18,1.81
2010/3/18 20:00,0.15,239.33,11.2,2,0,18,2.698
2010/3/18 21:00,0,233.24,9.2,1,1,17,2.154
2010/3/18 22:00,0.16,238.82,4.6,0,1,0,1.078
2010/3/18 23:00,0.124,241.88,3.6,0,0,1,0.864
2010/3/19 0:00,0.098,241.86,2,0,0,1,0.486
2010/3/19 1:00,0.132,242.47,2,0,0,1,0.51
2010/3/19 2:00,0.27,244.97,2.6,0,1,0,0.614
2010/3/19 3:00,0.128,244.58,2,0,1,1,0.49
2010/3/19 4:00,0.226,242.11,6.8,0,0,18,1.666
2010/3/19 5:00,0,242.11,1.6,0,0,1,0.414
2010/3/19 6:00,0,243.65,1.6,0,0,1,0.424
2010/3/19 7:00,0.294,242.45,2.8,0,2,1,0.64
2010/3/19 8:00,0.146,241.64,6.2,0,1,18,1.52
2010/3/19 9:00,0,241.75,6.6,0,0,19,1.608
2010/3/19 10:00,0.068,241.16,6.4,0,0,18,1.548
2010/3/19 11:00,0.086,240.4,5.6,0,0,18,1.37
2010/3/19 12:00,0,237.09,5.4,0,0,18,1.284
2010/3/19 13:00,0.228,238.41,6,0,1,18,1.45
2010/3/19 14:00,0,242.34,5.4,0,0,19,1.324
2010/3/19 15:00,0.226,241.73,6.2,0,0,19,1.486
2010/3/19 16:00,0.08,242.51,1.4,0,0,1,0.318
2010/3/19 17:00,0,242.83,2.8,0,0,1,0.648
2010/3/19 18:00,0.254,241.58,2,0,2,1,0.406
2010/3/19 19:00,0.138,238.09,11,0,0,18,2.634
2010/3/19 20:00,0,239.31,11.4,0,0,18,2.76
2010/3/19 21:00,0.09,240.74,7.2,0,0,1,1.734
2010/3/19 22:00,0.084,238.72,7.2,0,0,0,1.716
2010/3/19 23:00,0.234,244.31,3.2,0,1,1,0.742
2010/3/20 0:00,0.246,243.98,2.8,0,2,1,0.638
2010/3/20 1:00,0,239.13,5.4,0,0,18,1.296
2010/3/20 2:00,0.216,242.97,2,0,0,1,0.422
2010/3/20 3:00,0,244.78,1,0,0,0,0.248
2010/3/20 4:00,0.254,242.73,2,0,1,1,0.42
2010/3/20 5:00,0,245.12,1.4,0,0,0,0.296
2010/3/20 6:00,0,242.64,1,0,0,0,0.252
2010/3/20 7:00,0.168,241.75,8.2,0,0,27,1.962
2010/3/20 8:00,0,241.4,6.6,0,0,18,1.594
2010/3/20 9:00,0.324,239.51,7.2,0,1,19,1.682
2010/3/20 10:00,0.19,236.69,7.2,0,0,17,1.706
2010/3/20 11:00,0.276,241.02,16.4,38,0,18,3.97
2010/3/20 12:00,0.32,241.61,7,1,0,19,1.672
2010/3/20 13:00,0.166,244.54,6.6,0,0,19,1.616
2010/3/20 14:00,0.376,244.27,7,1,1,19,1.71
2010/3/20 15:00,0.15,246.15,6.6,1,0,19,1.616
2010/3/20 16:00,0.126,242.7,6,0,0,18,1.486
2010/3/20 17:00,0.252,244.21,2.2,0,0,1,0.474
2010/3/20 18:00,0.3,239.46,19.2,0,31,11,4.598
2010/3/20 19:00,0.078,237.08,17.2,0,1,18,4.038
2010/3/20 20:00,0.218,239.25,16.4,0,22,18,3.896
2010/3/20 21:00,0.118,244.28,6,0,0,19,1.474
2010/3/20 22:00,0.102,239.47,6,0,0,18,1.434
2010/3/20 23:00,0.34,242.29,6.6,0,2,18,1.6
2010/3/21 0:00,0.238,242.74,6.2,0,1,19,1.522
2010/3/21 1:00,0.126,243.43,6,0,0,19,1.454
2010/3/21 2:00,0.234,241.68,2,0,0,1,0.432
2010/3/21 3:00,0.142,244.54,1.6,0,1,0,0.368
2010/3/21 4:00,0.262,244.32,2,0,1,1,0.428
2010/3/21 5:00,0.236,245.85,1.8,0,1,1,0.398
2010/3/21 6:00,0,244.63,1,0,0,1,0.252
2010/3/21 7:00,0.134,243.82,1.4,0,0,1,0.354
2010/3/21 8:00,0,246.78,1,0,0,0,0.26
2010/3/21 9:00,0.286,240.51,2.2,0,1,1,0.454
2010/3/21 10:00,0.092,238.71,6,0,2,18,1.43
2010/3/21 11:00,0.602,238.35,9.4,0,0,1,2.084
2010/3/21 12:00,0.088,240.41,2,0,0,1,0.482
2010/3/21 13:00,0.112,242.74,2.6,0,1,1,0.66
2010/3/21 14:00,0.112,242.74,2.6,0,1,1,0.66
2010/3/21 15:00,0.228,241.7,15.8,39,1,19,3.85
2010/3/21 16:00,0.118,240.55,6,1,0,19,1.456
2010/3/21 17:00,0,239.84,1.6,0,0,1,0.34
2010/3/21 18:00,0.116,241.49,1.8,0,0,0,0.394
2010/3/21 19:00,0.048,238.97,2.4,0,0,0,0.592
2010/3/21 20:00,0.112,237.47,11.8,0,21,0,2.576
2010/3/21 21:00,0.092,236.89,19.6,0,37,18,4.646
2010/3/21 22:00,0.214,238.33,3,0,1,1,0.688
2010/3/21 23:00,0.212,241.41,2,0,1,0,0.452
2010/3/22 0:00,0.06,239.02,6,0,0,1,1.468
2010/3/22 1:00,0,243.42,1,0,0,0,0.246
2010/3/22 2:00,0,242.04,1,0,0,1,0.242
2010/3/22 3:00,0.136,244.48,1.4,0,0,1,0.344
2010/3/22 4:00,0.224,242.88,2,0,0,1,0.432
2010/3/22 5:00,0.114,242.02,1.4,0,2,0,0.328
2010/3/22 6:00,0.11,241.66,1.4,0,1,1,0.316
2010/3/22 7:00,0.114,240.7,7.8,0,1,18,1.898
2010/3/22 8:00,0.102,238.78,6.8,0,0,19,1.636
2010/3/22 9:00,0.214,240.19,6.2,0,0,19,1.48
2010/3/22 10:00,0,242.28,5.4,0,0,19,1.326
2010/3/22 11:00,0,240.58,5.4,0,0,18,1.308
2010/3/22 12:00,0.122,238.69,5.8,0,2,18,1.384
2010/3/22 13:00,0.28,241.02,7,0,1,19,1.702
2010/3/22 14:00,0.238,242.86,6.2,0,1,19,1.504
2010/3/22 15:00,0,243.74,5.4,0,0,19,1.34
2010/3/22 16:00,0,241.93,5.4,0,0,19,1.322
2010/3/22 17:00,0.096,243.42,1.4,0,0,1,0.318
2010/3/22 18:00,0.128,243.65,1.4,0,0,1,0.344
2010/3/22 19:00,0,243.57,3.8,0,0,0,0.94
2010/3/22 20:00,0.118,242.2,6.8,0,1,0,1.662
2010/3/22 21:00,0.114,234.01,5,1,1,1,1.158
2010/3/22 22:00,0.232,235.21,3.8,1,0,0,0.876
2010/3/22 23:00,0.132,242.93,1.4,0,0,1,0.342
2010/3/23 0:00,0.192,242.32,3.4,0,0,10,0.82
2010/3/23 1:00,0,244.67,1,0,0,0,0.244
2010/3/23 2:00,0.304,244.14,2.4,0,0,2,0.486
2010/3/23 3:00,0.15,244.95,1.6,0,1,1,0.344
2010/3/23 4:00,0.228,245.08,3.4,0,0,11,0.832
2010/3/23 5:00,0,243.38,1.2,0,0,1,0.268
2010/3/23 6:00,0.236,242.44,2,0,0,0,0.426
2010/3/23 7:00,0,241.45,1.8,0,0,1,0.444
2010/3/23 8:00,0,236.15,6.6,0,0,18,1.598
2010/3/23 9:00,0.216,237.99,7.6,0,2,18,1.83
2010/3/23 10:00,0.208,242.68,7,0,1,19,1.69
2010/3/23 11:00,0,240.49,6.8,0,0,19,1.634
2010/3/23 12:00,0.204,240.53,6.6,0,0,18,1.578
2010/3/23 13:00,0.182,242.51,6.8,0,0,23,1.616
2010/3/23 14:00,0.09,242.5,5.6,0,0,19,1.396
2010/3/23 15:00,0.084,241.26,6,0,1,19,1.452
2010/3/23 16:00,0.246,242.12,6,12,1,1,1.158
2010/3/23 17:00,0.26,241.81,7.2,18,1,1,1.436
2010/3/23 18:00,0.078,241.93,1.4,0,0,1,0.364
2010/3/23 19:00,0,240.99,2.6,0,0,1,0.628
2010/3/23 20:00,0.224,236.77,10.4,0,0,18,2.472
2010/3/23 21:00,0.15,238.48,10.6,2,0,19,2.552
2010/3/23 22:00,0.166,239.9,8.2,1,1,0,1.97
2010/3/23 23:00,0.11,244.86,3,0,1,1,0.742
2010/3/24 0:00,0,239.81,1,0,0,0,0.24
2010/3/24 1:00,0.232,243.28,2,0,0,1,0.42
2010/3/24 2:00,0.126,243.42,1.4,0,0,1,0.358
2010/3/24 3:00,0.188,242.66,3.4,0,0,10,0.828
2010/3/24 4:00,0.098,242.33,5.8,0,1,19,1.4
2010/3/24 5:00,0.244,241.71,1.8,0,1,1,0.406
2010/3/24 6:00,0.226,241.77,2,0,0,0,0.428
2010/3/24 7:00,0.074,237.21,7.6,0,0,18,1.806
2010/3/24 8:00,0,239.89,6.8,0,0,19,1.648
2010/3/24 9:00,0.096,240.2,7.2,0,0,18,1.746
2010/3/24 10:00,0.27,241.05,6.4,0,1,19,1.542
2010/3/24 11:00,0.096,242.71,6.8,0,1,19,1.69
2010/3/24 12:00,0.528,239.07,16.6,0,39,18,3.922
2010/3/24 13:00,0.23,240.47,6.2,0,1,18,1.488
2010/3/24 14:00,0.152,240.67,12.6,0,29,18,2.982
2010/3/24 15:00,0.248,240.37,11.4,0,21,18,2.706
2010/3/24 16:00,0.078,241.08,2.6,0,0,1,0.658
2010/3/24 17:00,0.108,240.01,2.8,0,0,0,0.676
2010/3/24 18:00,0.07,242.33,3,0,0,0,0.736
2010/3/24 19:00,0.254,238.9,4.8,0,0,0,1.124
2010/3/24 20:00,0.36,236.47,6.6,0,1,0,1.516
2010/3/24 21:00,0.062,234.99,18.8,37,1,18,4.46
2010/3/24 22:00,0.122,240.05,5.6,1,1,1,1.35
2010/3/24 23:00,0.108,240.44,1.8,0,0,0,0.436
2010/3/25 0:00,0.22,242.27,2.2,0,0,0,0.522
2010/3/25 1:00,0,242.83,1.4,0,0,1,0.348
2010/3/25 2:00,0.106,243.26,1.8,0,1,1,0.424
2010/3/25 3:00,0.24,242.75,2.2,0,1,1,0.514
2010/3/25 4:00,0.088,243.86,1.8,0,0,0,0.422
2010/3/25 5:00,0,243.99,1.4,0,0,0,0.352
2010/3/25 6:00,0.102,241.64,6.2,0,0,19,1.526
2010/3/25 7:00,0,241.46,6.4,0,0,18,1.542
2010/3/25 8:00,0.36,240.01,10,0,1,29,2.408
2010/3/25 9:00,0.22,241.06,7.6,0,1,18,1.818
2010/3/25 10:00,0,242.66,6.8,0,0,19,1.68
2010/3/25 11:00,0,243.54,6.8,0,0,19,1.692
2010/3/25 12:00,0.352,240.61,7.4,0,0,19,1.748
2010/3/25 13:00,0.314,240.35,7.6,0,0,23,1.814
2010/3/25 14:00,0.112,245.51,1.4,0,1,1,0.314
2010/3/25 15:00,0.258,246.02,2,0,1,1,0.418
2010/3/25 16:00,0.33,244.34,4.2,0,0,11,0.964
2010/3/25 17:00,0.086,242.89,1.2,0,0,0,0.312
2010/3/25 18:00,0,243.99,1.2,0,0,1,0.292
2010/3/25 19:00,0.25,242.01,5.4,0,1,1,1.298
2010/3/25 20:00,0.186,239.85,5.2,0,1,0,1.232
2010/3/25 21:00,0.058,240.72,9.6,0,1,18,2.32
2010/3/25 22:00,0.224,239.75,8.4,0,0,18,2
2010/3/25 23:00,0.102,241.38,5.8,0,0,19,1.42
2010/3/26 0:00,0,240.3,1,0,0,1,0.236
2010/3/26 1:00,0.106,243.06,1.2,0,1,0,0.312
2010/3/26 2:00,0.358,244.11,2.4,0,1,1,0.48
2010/3/26 3:00,0,244.77,1,0,0,1,0.244
2010/3/26 4:00,0,243.57,1,0,0,1,0.242
2010/3/26 5:00,0.126,244.14,1.4,0,0,0,0.338
2010/3/26 6:00,0.09,242.79,1.4,0,0,0,0.322
2010/3/26 7:00,0.116,241.23,6.8,0,1,18,1.634
2010/3/26 8:00,0.104,240.6,7.6,1,0,19,1.83
2010/3/26 9:00,0.09,238.43,15.2,37,0,18,3.648
2010/3/26 10:00,0.068,242.79,5.8,0,0,18,1.408
2010/3/26 11:00,0.078,241.17,5.6,0,0,19,1.378
2010/3/26 12:00,0.21,239.85,3.2,0,2,1,0.748
2010/3/26 13:00,0.18,242.17,2.4,0,1,1,0.568
2010/3/26 14:00,0,243.46,3,0,0,1,0.47
2010/3/26 15:00,0.092,243.33,1.4,0,0,1,0.324
2010/3/26 16:00,0.112,242.3,5.8,0,0,18,1.426
2010/3/26 17:00,0.082,241.43,6.2,0,2,18,1.526
2010/3/26 18:00,0.074,240.51,5.8,0,1,19,1.414
2010/3/26 19:00,0.098,239.01,1.4,0,0,1,0.356
2010/3/26 20:00,0.182,239.92,4.4,0,0,1,1.078
2010/3/26 21:00,0.298,240.01,13.2,0,0,18,3.188
2010/3/26 22:00,0.308,236.78,10.6,0,1,18,2.492
2010/3/26 23:00,0.212,241.33,3.2,0,1,1,0.778
2010/3/27 0:00,0.082,242.09,3.6,0,1,0,0.874
2010/3/27 1:00,0.112,240.26,1.4,0,0,1,0.346
2010/3/27 2:00,0.226,242.81,1.8,0,0,1,0.404
2010/3/27 3:00,0.122,243.08,1.4,0,0,1,0.334
